Botanical Name,Street,Latitude,Longitude
TILIA AMERICANA,PARK AVE SOUTH,42.83172889,-78.82691845
POPULUS DELTOIDES,PARK AVE SOUTH,42.83173154,-78.82821458
ACER SACCHARINUM,PARK AVE SOUTH,42.83173857,-78.82493593
ACER SACCHARINUM,PARK AVE SOUTH,42.83173938,-78.82521835
SYRINGA RETICULATA,PARK AVE SOUTH,42.83174338,-78.82762318
ACER SACCHARINUM,PARK AVE SOUTH,42.83174799,-78.82514207
ACER SACCHARINUM,PARK AVE SOUTH,42.83174879,-78.82549503
VACANT,PARK AVE SOUTH,42.83175166,-78.82851142
ACER SACCHARINUM,PARK AVE SOUTH,42.83175756,-78.82537493
GYMNOCLADUS DIOICUS,PARK AVE SOUTH,42.83176158,-78.83375769
ACER SACCHARINUM,PARK AVE SOUTH,42.83176352,-78.82528529
VACANT,PARK AVE SOUTH,42.83177087,-78.82920322
VACANT,PARK AVE SOUTH,42.83178304,-78.83297074
AESCULUS HIPPOCASTANUM,PARK AVE SOUTH,42.83178861,-78.82939133
ROBINIA PSEUDOACACIA,PARK AVE SOUTH,42.831790399999996,-78.83334141
ACER SACCHARINUM,PARK AVE SOUTH,42.831798299999996,-78.82490719
ACER SACCHARINUM,PARK AVE SOUTH,42.83180423,-78.8250282
GYMNOCLADUS DIOICUS,PARK AVE SOUTH,42.83180931,-78.83371581
AESCULUS HIPPOCASTANUM,PARK AVE SOUTH,42.83181692,-78.83082382
ACER SACCHARINUM,PARK AVE SOUTH,42.83181941,-78.82497297
ACER SACCHARINUM,PARK AVE SOUTH,42.83182019,-78.82518794
LIQUIDAMBAR STRYACIFLUA,PARK AVE SOUTH,42.83183988,-78.82665727
AESCULUS GLABRA,PARK AVE SOUTH,42.83184036,-78.83067172
AESCULUS GLABRA,PARK AVE SOUTH,42.83184305,-78.83193726
AESCULUS GLABRA,PARK AVE SOUTH,42.83184779,-78.83181734
AESCULUS GLABRA,PARK AVE SOUTH,42.83185799,-78.83172304
ACER SACCHARINUM,PARK AVE SOUTH,42.83186035,-78.82508211
ACER SACCHARINUM,PARK AVE SOUTH,42.83186181,-78.82513221
AESCULUS HIPPOCASTANUM,PARK AVE SOUTH,42.83188744,-78.83027383
AESCULUS HIPPOCASTANUM,PARK AVE SOUTH,42.83189255,-78.82921481
AESCULUS PAVIA,PARK AVE SOUTH,42.83192166,-78.82878158
VACANT,PARK AVE SOUTH,42.83192244,-78.82892167
AESCULUS HIPPOCASTANUM,PARK AVE SOUTH,42.83193338,-78.83004224
AESCULUS HIPPOCASTANUM,PARK AVE SOUTH,42.83196676,-78.82978801
QUERCUS MACROCARPA,PARK AVE SOUTH,42.83196794,-78.83032031
AESCULUS HIPPOCASTANUM,PARK AVE SOUTH,42.83197843,-78.82970252
GLEDITSIA TRIACANTHOS INERMIS,PARK AVE SOUTH,42.83200497,-78.82950099
PLATANUS X ACERIFOLIA 'BLOODGOOD',PARK AVE SOUTH,42.83201235,-78.82398826
AESCULUS HIPPOCASTANUM,PARK AVE SOUTH,42.83201894,-78.83029999
GLEDITSIA TRIACANTHOS INERMIS,PARK AVE SOUTH,42.83203386,-78.82936397
VACANT,PARK AVE SOUTH,42.83204573,-78.82546906
VACANT,PARK AVE SOUTH,42.83204589,-78.82546849
MAACKIA AMURENSIS,PARK AVE SOUTH,42.83206453,-78.82918582
UNKNOWN TREE,PARK AVE SOUTH,42.83207009,-78.82945620000001
UNKNOWN TREE,PARK AVE SOUTH,42.83207377,-78.82937517
PLATANUS X ACERIFOLIA 'BLOODGOOD',PARK AVE SOUTH,42.83209096,-78.82398614
VACANT,PARK AVE SOUTH,42.83209165,-78.82544039
VACANT,PARK AVE SOUTH,42.8320926,-78.82543884
RHAMNUS CATHARTICA,PARK AVE SOUTH,42.83209617,-78.8281701
GLEDITSIA TRIACANTHOS INERMIS,PARK AVE SOUTH,42.83210936,-78.82946027
MAACKIA AMURENSIS,PARK AVE SOUTH,42.83211644,-78.82929345
FRAXINUS AMERICANA,PARK AVE SOUTH,42.83211857,-78.82829677
UNKNOWN TREE,PARK AVE SOUTH,42.832122999999996,-78.82932293
AESCULUS HIPPOCASTANUM,PARK AVE SOUTH,42.83212845,-78.82858105
AESCULUS HIPPOCASTANUM,PARK AVE SOUTH,42.83213184,-78.82907486
AESCULUS HIPPOCASTANUM,PARK AVE SOUTH,42.832147,-78.82850976
UNKNOWN TREE,PARK AVE SOUTH,42.83214741,-78.82939453
STUMP,PARK AVE SOUTH,42.83214845,-78.82884656
PLATANUS X ACERIFOLIA 'BLOODGOOD',PARK AVE SOUTH,42.83215349,-78.82398395
PHELLODENDRON AMURENSE,PARK AVE SOUTH,42.83217253,-78.82554585
SASSAFRAS ALBIDUM,PARK AVE SOUTH,42.83217428,-78.82692721
POPULUS DELTOIDES,PARK AVE SOUTH,42.83218021,-78.82698590000001
AESCULUS HIPPOCASTANUM,PARK AVE SOUTH,42.83220128,-78.82848618
MAACKIA AMURENSIS,PARK AVE SOUTH,42.83221263,-78.82915441
PLATANUS X ACERIFOLIA 'BLOODGOOD',PARK AVE SOUTH,42.83222494,-78.82398423
AESCULUS GLABRA,PARK AVE SOUTH,42.83222781,-78.82834994
ACER SACCHARINUM,PARK AVE SOUTH,42.83223273,-78.82575812
AESCULUS HIPPOCASTANUM,PARK AVE SOUTH,42.83223899,-78.82867703
AESCULUS X CARNEA,PARK AVE SOUTH,42.83225091,-78.8285603
AESCULUS GLABRA,PARK AVE SOUTH,42.83225671,-78.82820834
AESCULUS X CARNEA,PARK AVE SOUTH,42.83226803,-78.82842323
AESCULUS HIPPOCASTANUM,PARK AVE SOUTH,42.83226887,-78.82871523
PLATANUS X ACERIFOLIA 'BLOODGOOD',PARK AVE SOUTH,42.83228429,-78.82379514
GLEDITSIA TRIACANTHOS INERMIS,PARK AVE SOUTH,42.83229153,-78.83001182
VACANT,PARK AVE SOUTH,42.83231372,-78.83234901
CRATAEGUS SPP,PARK AVE SOUTH,42.83231436,-78.82880111
CERCIS CANADENSIS,PARK AVE SOUTH,42.83233004,-78.83009654
FRAXINUS AMERICANA,PARK AVE SOUTH,42.8323354,-78.82958348
VACANT,PARK AVE SOUTH,42.83233568,-78.8323629
VACANT,PARK AVE SOUTH,42.83233655,-78.83236209
FRAXINUS PENNSYLVANICA,PARK AVE SOUTH,42.83233728,-78.83233858
CERCIS CANADENSIS,PARK AVE SOUTH,42.83233811,-78.83025199
AESCULUS X CARNEA,PARK AVE SOUTH,42.83233984,-78.82866579
GLEDITSIA TRIACANTHOS INERMIS,PARK AVE SOUTH,42.83234395,-78.82988403
PLATANUS X ACERIFOLIA 'BLOODGOOD',PARK AVE SOUTH,42.83235397,-78.82379298
AESCULUS X CARNEA,PARK AVE SOUTH,42.83235879,-78.82846016
CERCIS CANADENSIS,PARK AVE SOUTH,42.83237227,-78.83001442
CERCIS CANADENSIS,PARK AVE SOUTH,42.83238702,-78.83019733
CARYA OVATA,PARK AVE SOUTH,42.832415000000005,-78.8287235
VACANT,PARK AVE SOUTH,42.83242005,-78.82379809999999
TILIA CORDATA,PARK AVE SOUTH,42.83242095,-78.82879307
PLATANUS X ACERIFOLIA 'BLOODGOOD',PARK AVE SOUTH,42.83242146,-78.82398014
FRAXINUS PENNSYLVANICA,PARK AVE SOUTH,42.8324343,-78.83206864
FRAXINUS PENNSYLVANICA,PARK AVE SOUTH,42.83244046,-78.83210933
FRAXINUS PENNSYLVANICA,PARK AVE SOUTH,42.83247184,-78.83208198
FRAXINUS PENNSYLVANICA,PARK AVE SOUTH,42.83247202,-78.83211673
PLATANUS X ACERIFOLIA 'BLOODGOOD',PARK AVE SOUTH,42.832479,-78.82379832
PLATANUS X ACERIFOLIA 'BLOODGOOD',PARK AVE SOUTH,42.83248041,-78.82398037
VACANT,PARK AVE SOUTH,42.83250825,-78.82607936
VACANT,PARK AVE SOUTH,42.83250832,-78.82607798
FRAXINUS PENNSYLVANICA,PARK AVE SOUTH,42.83250979,-78.83227266
VACANT,PARK AVE SOUTH,42.8325548,-78.82616018
VACANT,PARK AVE SOUTH,42.83255608,-78.82616183
PLATANUS X ACERIFOLIA 'BLOODGOOD',PARK AVE SOUTH,42.83255941,-78.82379135
VACANT,PARK AVE SOUTH,42.83258982,-78.82725454
PLATANUS X ACERIFOLIA,PARK AVE SOUTH,42.83259652,-78.82398082
VACANT,PARK AVE SOUTH,42.83264483,-78.82631531
VACANT,PARK AVE SOUTH,42.83264501,-78.82631711
PLATANUS X ACERIFOLIA 'BLOODGOOD',PARK AVE SOUTH,42.83265727,-78.8239762
ACER PLATANOIDES,PARK AVE SOUTH,42.83267766,-78.82724788
QUERCUS ROBUR,PARK AVE SOUTH,42.83268267,-78.82378941
VACANT,PARK AVE SOUTH,42.83268976,-78.82651952
QUERCUS RUBRA,PARK AVE SOUTH,42.83270456,-78.82648298
PLATANUS X ACERIFOLIA 'BLOODGOOD',PARK AVE SOUTH,42.83273051,-78.82397648
ACER PLATANOIDES,PARK AVE SOUTH,42.832735299999996,-78.82720344
VACANT,PARK AVE SOUTH,42.83276181,-78.82649527
VACANT,PARK AVE SOUTH,42.83276262,-78.82649652
QUERCUS ROBUR,PARK AVE SOUTH,42.83277021,-78.82378732
ACER PLATANOIDES,PARK AVE SOUTH,42.83278839,-78.82711087
FRAXINUS AMERICANA,PARK AVE SOUTH,42.83280617,-78.82657799
ACER PLATANOIDES,PARK AVE SOUTH,42.83282892,-78.82703897
QUERCUS RUBRA,PARK AVE SOUTH,42.832857399999995,-78.82677234
POPULUS DELTOIDES,PARK AVE SOUTH,42.83286614,-78.82667281
QUERCUS RUBRA,PARK AVE SOUTH,42.8328778,-78.82681154
ACER PSEUDOPLATANUS,PARK AVE SOUTH,42.83290791,-78.82680552
VACANT,PARK AVE SOUTH,42.83292701,-78.82397967
FRAXINUS AMERICANA,PARK AVE SOUTH,42.83293158,-78.83216465
POPULUS DELTOIDES,PARK AVE SOUTH,42.83293474,-78.82676665
ACER PLATANOIDES 'CRIMSON KING',PARK AVE SOUTH,42.83295921,-78.82354273
ACER SACCHARINUM,PARK AVE SOUTH,42.8329655,-78.82340528
VACANT,PARK AVE SOUTH,42.83296614,-78.82367324
QUERCUS ROBUR,PARK AVE SOUTH,42.83310388,-78.82397308
QUERCUS ROBUR,PARK AVE SOUTH,42.83316105,-78.82397087
PLATANUS X ACERIFOLIA 'BLOODGOOD',PARK AVE SOUTH,42.83317037,-78.82378401
QUERCUS ROBUR,PARK AVE SOUTH,42.83337582,-78.82377753
PLATANUS X ACERIFOLIA 'BLOODGOOD',PARK AVE SOUTH,42.83342901,-78.82396948
QUERCUS ROBUR,PARK AVE SOUTH,42.83350583,-78.82396493
QUERCUS ROBUR,PARK AVE SOUTH,42.83350801,-78.82378047
QUERCUS ROBUR,PARK AVE SOUTH,42.83357014,-78.82396518
QUERCUS ROBUR,PARK AVE SOUTH,42.83360805,-78.82377843
QUERCUS ROBUR,PARK AVE SOUTH,42.83364517,-78.82396547
QUERCUS ROBUR,PARK AVE SOUTH,42.83371663,-78.82396332
QUERCUS ROBUR,PARK AVE SOUTH,42.83378987,-78.8239636
QUERCUS ROBUR,PARK AVE SOUTH,42.83379027,-78.82377428
QUERCUS ROBUR,PARK AVE SOUTH,42.83385599,-78.82395415
QUERCUS ROBUR,PARK AVE SOUTH,42.83396674,-78.82395458
QUERCUS ROBUR,PARK AVE SOUTH,42.83401357,-78.82377272
FRAXINUS AMERICANA,PARK AVE SOUTH,42.83403219,-78.83260375
QUERCUS ROBUR,PARK AVE SOUTH,42.83404,-78.82395001
QUERCUS BICOLOR,PARK AVE SOUTH,42.83407788,-78.82377297
VACANT,PARK AVE SOUTH,42.83413171,-78.82412095
ACER PLATANOIDES,PARK AVE SOUTH,42.83413697,-78.82438894
ACER PLATANOIDES,PARK AVE SOUTH,42.83413897,-78.82449753
ACER PSEUDOPLATANUS 'SPAETHII',PARK AVE SOUTH,42.83414098,-78.8246024
VACANT,PARK AVE SOUTH,42.83414421,-78.82477717
QUERCUS BICOLOR,PARK AVE SOUTH,42.83414577,-78.82377081
VACANT,PARK AVE SOUTH,42.83417434,-78.82707015
ACER PLATANOIDES,PARK AVE SOUTH,42.83414623,-78.8248783
ACER PLATANOIDES,PARK AVE SOUTH,42.83414808,-78.82497571
ACER PLATANOIDES,PARK AVE SOUTH,42.83415904,-78.82555456
ACER PLATANOIDES,PARK AVE SOUTH,42.83416073,-78.82564778
VACANT,PARK AVE SOUTH,42.83416242,-78.82573726
VACANT,PARK AVE SOUTH,42.83416306,-78.82600523
ACER RUBRUM,PARK AVE SOUTH,42.834164,-78.82653091
VACANT,PARK AVE SOUTH,42.83416412,-78.82582628
VACANT,PARK AVE SOUTH,42.8341646,-78.82608725
VACANT,PARK AVE SOUTH,42.83416554,-78.82661201
VACANT,PARK AVE SOUTH,42.8341671,-78.82668611
VACANT,PARK AVE SOUTH,42.83416724,-78.82645636
VACANT,PARK AVE SOUTH,42.83416753,-78.82624245
VACANT,PARK AVE SOUTH,42.83416848,-78.82676394
VACANT,PARK AVE SOUTH,42.83416892,-78.82631283
VACANT,PARK AVE SOUTH,42.83417003,-78.82684084
VACANT,PARK AVE SOUTH,42.834171399999995,-78.82691914
VACANT,PARK AVE SOUTH,42.8341728,-78.82698905
VACANT,PARK AVE SOUTH,42.83417573,-78.82714052
VACANT,PARK AVE SOUTH,42.83417712,-78.82721462
VACANT,PARK AVE SOUTH,42.83417973,-78.82735817
VACANT,PARK AVE SOUTH,42.83418296,-78.82729154
VACANT,PARK AVE SOUTH,42.83421975,-78.82425085
VACANT,PARK AVE SOUTH,42.83422654,-78.82436459
QUERCUS BICOLOR,PARK AVE SOUTH,42.83426011,-78.82376639
QUERCUS BICOLOR,PARK AVE SOUTH,42.83434586,-78.8237643
QUERCUS BICOLOR,PARK AVE SOUTH,42.83441691,-78.82395875
QUERCUS ROBUR,PARK AVE SOUTH,42.834445200000005,-78.82375153
QUERCUS BICOLOR,PARK AVE SOUTH,42.83454731,-78.82395926
PLATANUS X ACERIFOLIA 'BLOODGOOD',PARK AVE SOUTH,42.83462234,-78.82396198
VACANT,PARK AVE SOUTH,42.83473869,-78.82359996
QUERCUS BICOLOR,PARK AVE SOUTH,42.83478491,-78.82395775
ACER SACCHARINUM,PARK AVE SOUTH,42.83486782,-78.82352216
ACER PLATANOIDES,PARK AVE SOUTH,42.83487475,-78.82365268
QUERCUS BICOLOR,PARK AVE SOUTH,42.83494075,-78.82375447
QUERCUS BICOLOR,PARK AVE SOUTH,42.83496177,-78.82395359
QUERCUS BICOLOR,PARK AVE SOUTH,42.83502293,-78.82375479
QUERCUS BICOLOR,PARK AVE SOUTH,42.83504038,-78.82395146
QUERCUS BICOLOR,PARK AVE SOUTH,42.83510153,-78.82375509
QUERCUS BICOLOR,PARK AVE SOUTH,42.83515114,-78.82394947
QUERCUS BICOLOR,PARK AVE SOUTH,42.83525339,-78.8237484
QUERCUS BICOLOR,PARK AVE SOUTH,42.8353552,-78.82375122
QUERCUS BICOLOR,PARK AVE SOUTH,42.835408799999996,-78.82375143
VACANT,PARK AVE SOUTH,42.83541871,-78.82455517
VACANT,PARK AVE SOUTH,42.83541903,-78.82481056
VACANT,PARK AVE SOUTH,42.83542519,-78.82489913
VACANT,PARK AVE SOUTH,42.835426899999995,-78.82498209
VACANT,PARK AVE SOUTH,42.83542828,-78.82506086
POPULUS DELTOIDES,PARK AVE SOUTH,42.83542992,-78.82519684
VACANT,PARK AVE SOUTH,42.83543014,-78.82515407
VACANT,PARK AVE SOUTH,42.83543385,-78.8255917
VACANT,PARK AVE SOUTH,42.83544002,-78.82567468
VACANT,PARK AVE SOUTH,42.83544109,-78.82573433
VACANT,PARK AVE SOUTH,42.83544234,-78.82579306
VACANT,PARK AVE SOUTH,42.83544373,-78.8258667
VACANT,PARK AVE SOUTH,42.83544511,-78.8259408
VACANT,PARK AVE SOUTH,42.83544634,-78.82600932
VACANT,PARK AVE SOUTH,42.83544774,-78.82631924
VACANT,PARK AVE SOUTH,42.83544959,-78.82617617
VACANT,PARK AVE SOUTH,42.83545097,-78.82625028
VACANT,PARK AVE SOUTH,42.83545281,-78.82611234
VACANT,PARK AVE SOUTH,42.8354536,-78.82638777
VACANT,PARK AVE SOUTH,42.83545483,-78.82645115
VACANT,PARK AVE SOUTH,42.83549174,-78.82318297
VACANT,PARK AVE SOUTH,42.83549451,-78.82308977
VACANT,PARK AVE SOUTH,42.83549467,-78.82333864
QUERCUS BICOLOR,PARK AVE SOUTH,42.83559122,-78.82394638
TILIA CORDATA,PARK AVE SOUTH,42.83561057,-78.82351525
VACANT,PARK AVE SOUTH,42.83563613,-78.82367567
QUERCUS BICOLOR,PARK AVE SOUTH,42.8356923,-78.82394029999999
QUERCUS BICOLOR,PARK AVE SOUTH,42.83577283,-78.82393974
QUERCUS ROBUR,PARK AVE SOUTH,42.83581075,-78.82374328
QUERCUS BICOLOR,PARK AVE SOUTH,42.83586394,-78.82393767
QUERCUS BICOLOR,PARK AVE SOUTH,42.8358983,-78.82373876
STUMP,PARK AVE SOUTH,42.83598761,-78.82374154
QUERCUS BICOLOR,PARK AVE SOUTH,42.83599078,-78.8239333
QUERCUS BICOLOR,PARK AVE SOUTH,42.83611048,-78.82392891
STUMP,PARK AVE SOUTH,42.83611087,-78.82374201
GINKGO BILOBA 'MAGYAR',PARK AVE SOUTH,42.8361859,-78.82374229999999
QUERCUS BICOLOR,PARK AVE SOUTH,42.83622124,-78.82392449
VACANT,PARK AVE SOUTH,42.83625556,-78.823745
GINKGO BILOBA 'MAGYAR',PARK AVE SOUTH,42.83628734,-78.82392475
VACANT,PARK AVE SOUTH,42.83632284,-78.8233288
VACANT,PARK AVE SOUTH,42.83632545,-78.82322721
VACANT,PARK AVE SOUTH,42.83637986,-78.82418794
VACANT,PARK AVE SOUTH,42.83638155,-78.82428022
ACER PLATANOIDES 'CRIMSON KING',PARK AVE SOUTH,42.836383399999995,-78.82437577
VACANT,PARK AVE SOUTH,42.83646972,-78.82418549
VACANT,PARK AVE SOUTH,42.83647189,-78.82429642
SYRINGA RETICULATA 'IVORY SILK',PARK AVE SOUTH,42.83655888,-78.82392337
SYRINGA RETICULATA 'IVORY SILK',PARK AVE SOUTH,42.83655896,-78.82373419
SYRINGA RETICULATA 'IVORY SILK',PARK AVE SOUTH,42.83663804,-78.82392736
SYRINGA RETICULATA 'IVORY SILK',PARK AVE SOUTH,42.83666957,-78.82372531
SYRINGA RETICULATA 'IVORY SILK',PARK AVE SOUTH,42.83670536,-78.82392151
SYRINGA RETICULATA 'IVORY SILK',PARK AVE SOUTH,42.83676794,-78.82372204
SYRINGA RETICULATA 'IVORY SILK',PARK AVE SOUTH,42.83678218,-78.82392181
GLEDITSIA TRIACANTHOS,PARK AVE SOUTH,42.83683139,-78.82322584
QUERCUS BICOLOR,PARK AVE SOUTH,42.83686834,-78.8237231
VACANT,PARK AVE SOUTH,42.83687311,-78.82391652
PLATANUS X ACERIFOLIA 'BLOODGOOD',PARK AVE SOUTH,42.83700013,-78.82391779999999
GINKGO BILOBA 'AUTUMN GOLD',PARK AVE SOUTH,42.83710236,-78.82372401
PLATANUS X ACERIFOLIA 'BLOODGOOD',PARK AVE SOUTH,42.83711625,-78.82391582
VACANT,PARK AVE SOUTH,42.83717426,-78.8233512
VACANT,PARK AVE SOUTH,42.83717719,-78.82350594
VACANT,PARK AVE SOUTH,42.83719786,-78.82411794
VACANT,PARK AVE SOUTH,42.83720077,-78.82403547
VACANT,PARK AVE SOUTH,42.83720249,-78.8243631
VACANT,PARK AVE SOUTH,42.83720387,-78.82419673
VACANT,PARK AVE SOUTH,42.83720541,-78.82427969
VACANT,PARK AVE SOUTH,42.83727005,-78.8243657
VACANT,PARK AVE SOUTH,42.83728337,-78.8231666
VACANT,PARK AVE SOUTH,42.83728432,-78.82345322
GINKGO BILOBA 'AUTUMN GOLD',PARK AVE SOUTH,42.83734672,-78.82390215
PLATANUS X ACERIFOLIA 'BLOODGOOD',PARK AVE SOUTH,42.83734709,-78.82372739
VACANT,PARK AVE SOUTH,42.83741854,-78.82372766
PLATANUS X ACERIFOLIA 'BLOODGOOD',PARK AVE SOUTH,42.83741996,-78.82390244
PLATANUS X ACERIFOLIA 'BLOODGOOD',PARK AVE SOUTH,42.83748822,-78.82372308
PLATANUS X ACERIFOLIA 'BLOODGOOD',PARK AVE SOUTH,42.83756504,-78.82372095
PLATANUS X ACERIFOLIA 'BLOODGOOD',PARK AVE SOUTH,42.83758252,-78.82390550000001
PLATANUS X ACERIFOLIA 'BLOODGOOD',PARK AVE SOUTH,42.8376365,-78.82372123
PLATANUS X ACERIFOLIA 'BLOODGOOD',PARK AVE SOUTH,42.837689700000006,-78.82390591
PLATANUS X ACERIFOLIA 'BLOODGOOD',PARK AVE SOUTH,42.837715100000004,-78.82372153
VACANT,PARK AVE SOUTH,42.83782727,-78.82389674
PLATANUS X ACERIFOLIA 'BLOODGOOD',PARK AVE SOUTH,42.83786696,-78.82371484
PLATANUS X ACERIFOLIA 'BLOODGOOD',PARK AVE SOUTH,42.83789158,-78.82389699
VACANT,PARK AVE SOUTH,42.83801667,-78.82455782
VACANT,PARK AVE SOUTH,42.83809799,-78.82315437
VACANT,PARK AVE SOUTH,42.83809817,-78.82339719
STUMP,PARK AVE SOUTH,42.83815815,-78.82371111
PLATANUS X ACERIFOLIA 'BLOODGOOD',PARK AVE SOUTH,42.83815954,-78.82390045
PLATANUS X ACERIFOLIA 'BLOODGOOD',PARK AVE SOUTH,42.83823636,-78.8238959
PLATANUS X ACERIFOLIA 'BLOODGOOD',PARK AVE SOUTH,42.83829214,-78.82370677
PLATANUS X ACERIFOLIA 'BLOODGOOD',PARK AVE SOUTH,42.83833462,-78.82389142
STUMP,PARK AVE SOUTH,42.83836717,-78.82370464
PLATANUS X ACERIFOLIA 'BLOODGOOD',PARK AVE SOUTH,42.83849361,-78.82388961
PLATANUS X ACERIFOLIA 'BLOODGOOD',PARK AVE SOUTH,42.83856685,-78.82389232
PLATANUS X ACERIFOLIA 'BLOODGOOD',PARK AVE SOUTH,42.83857974,-78.82371032
PLATANUS X ACERIFOLIA 'BLOODGOOD',PARK AVE SOUTH,42.83863474,-78.82389016
PLATANUS X ACERIFOLIA 'BLOODGOOD',PARK AVE SOUTH,42.83870441,-78.823888
PHELLODENDRON AMURENSE,PARK AVE SOUTH,42.83884217,-78.82322539
PHELLODENDRON AMURENSE,PARK AVE SOUTH,42.838843100000005,-78.82306358
PLATANUS X ACERIFOLIA 'BLOODGOOD',PARK AVE SOUTH,42.83886877,-78.82388621
PLATANUS X ACERIFOLIA 'BLOODGOOD',PARK AVE SOUTH,42.83901206,-78.82370228
PLATANUS X ACERIFOLIA 'BLOODGOOD',PARK AVE SOUTH,42.83905456,-78.82388208
PLATANUS X ACERIFOLIA 'BLOODGOOD',PARK AVE SOUTH,42.83908352,-78.82370256
STUMP,PARK AVE SOUTH,42.83914389,-78.82387757
PLATANUS X ACERIFOLIA 'BLOODGOOD',PARK AVE SOUTH,42.83918377,-78.82369332
VACANT,PARK AVE SOUTH,42.83924608,-78.82370076
STUMP,PARK AVE SOUTH,42.83927252,-78.82387321
STUMP,PARK AVE SOUTH,42.83934755,-78.8238735
STUMP,PARK AVE SOUTH,42.83942437,-78.82387137
PLATANUS X ACERIFOLIA 'BLOODGOOD',PARK AVE SOUTH,42.83945153,-78.8236967
STUMP,PARK AVE SOUTH,42.83949047,-78.8238692
STUMP,PARK AVE SOUTH,42.83954942,-78.82386943
MALUS SPP,PARK AVE SOUTH,42.83965607,-78.82333422
VACANT,PARK AVE SOUTH,42.83972323,-78.82332107
PLATANUS X ACERIFOLIA 'BLOODGOOD',PARK AVE SOUTH,42.839762,-78.82387026
STUMP,PARK AVE SOUTH,42.83980346,-78.82369079
PLATANUS X ACERIFOLIA 'BLOODGOOD',PARK AVE SOUTH,42.83984239,-78.82386814
QUERCUS ROBUR,PARK AVE SOUTH,42.8399035,-78.82369117
SYRINGA RETICULATA 'IVORY SILK',PARK AVE SOUTH,42.83992457,-78.82386603
ACER MIYABEI 'MORTON',PARK AVE SOUTH,42.84001783,-78.82369162
VACANT,PARK AVE SOUTH,42.84002485,-78.82432467
VACANT,PARK AVE SOUTH,42.84002683,-78.82419604
SYRINGA RETICULATA 'IVORY SILK',PARK AVE SOUTH,42.84010179,-78.82368952
QUERCUS BICOLOR,PARK AVE SOUTH,42.8402263,-78.82387523
SYRINGA RETICULATA 'IVORY SILK',PARK AVE SOUTH,42.84024901,-78.82368044
VACANT,PARK AVE SOUTH,42.84030367,-78.82368302
QUERCUS BICOLOR,PARK AVE SOUTH,42.84038732,-78.8238718
QUERCUS BICOLOR,PARK AVE SOUTH,42.84049087,-78.82385852
PLATANUS X ACERIFOLIA 'BLOODGOOD',PARK AVE SOUTH,42.84060341,-78.82385896
PLATANUS X ACERIFOLIA 'BLOODGOOD',PARK AVE SOUTH,42.84069849,-78.82366998
QUERCUS BICOLOR,PARK AVE SOUTH,42.84076815,-78.82367268
QUERCUS BICOLOR,PARK AVE SOUTH,42.84090658,-78.82365300000001
PLATANUS X ACERIFOLIA 'BLOODGOOD',PARK AVE SOUTH,42.84100895,-78.82384596
PLATANUS X ACERIFOLIA 'BLOODGOOD',PARK AVE SOUTH,42.84108576,-78.82384869
STUMP,PARK AVE SOUTH,42.84115008,-78.82384651
QUERCUS BICOLOR,PARK AVE SOUTH,42.84125369,-78.82384691
QUERCUS BICOLOR,PARK AVE SOUTH,42.84131443,-78.82384472
VACANT,PARK AVE SOUTH,42.84142157,-78.82397905
QUERCUS BICOLOR,PARK AVE SOUTH,42.8414601,-78.82384114
QUERCUS BICOLOR,PARK AVE SOUTH,42.841502399999996,-78.8236561
PLATANUS X ACERIFOLIA 'BLOODGOOD',PARK AVE SOUTH,42.84154131,-78.82384075
ACER SACCHARINUM,PARK AVE SOUTH,42.84165072,-78.8241124
VACANT,PARK AVE SOUTH,42.84165241,-78.82420236
ACER SACCHARINUM,PARK AVE SOUTH,42.84173842,-78.82399435
ACER SACCHARINUM,PARK AVE SOUTH,42.84174132,-78.82424996
QUERCUS BICOLOR,PARK AVE SOUTH,42.84183467,-78.82365254
PLATANUS X ACERIFOLIA 'BLOODGOOD',PARK AVE SOUTH,42.84184143,-78.82383948
SYRINGA RETICULATA 'IVORY SILK',PARK AVE SOUTH,42.84190753,-78.82383488
PLATANUS X ACERIFOLIA 'BLOODGOOD',PARK AVE SOUTH,42.84199686,-78.82383279999999
VACANT,PARK AVE SOUTH,42.84201866,-78.82333406
VACANT,PARK AVE SOUTH,42.84202512,-78.82344129
PLATANUS X ACERIFOLIA 'BLOODGOOD',PARK AVE SOUTH,42.84206117,-78.82383305
PLATANUS X ACERIFOLIA 'BLOODGOOD',PARK AVE SOUTH,42.84217728,-78.82383349999999
SYRINGA RETICULATA 'IVORY SILK',PARK AVE SOUTH,42.84223305,-78.82364922
SYRINGA RETICULATA 'IVORY SILK',PARK AVE SOUTH,42.84232059,-78.82364714
SYRINGA RETICULATA 'IVORY SILK',PARK AVE SOUTH,42.84239701,-78.82383435
PLATANUS X ACERIFOLIA 'BLOODGOOD',PARK AVE SOUTH,42.84241348,-78.82364749999999
VACANT,PARK AVE SOUTH,42.84246365,-78.82400555
PLATANUS X ACERIFOLIA 'BLOODGOOD',PARK AVE SOUTH,42.84248984,-78.82364091
GLEDITSIA TRIACANTHOS,PARK AVE SOUTH,42.84255262,-78.82399638
GLEDITSIA TRIACANTHOS,PARK AVE SOUTH,42.8425559,-78.82413558
GLEDITSIA TRIACANTHOS,PARK AVE SOUTH,42.84255606,-78.82405789
GLEDITSIA TRIACANTHOS,PARK AVE SOUTH,42.84255691,-78.82422135
