ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
11698855,JC277367,2019-05-24 21:00:00,020XX W DICKENS AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,ALLEY,False,False,1432,14.0,32.0,22.0,14,1162482.0,1913851.0,2019,06/30/2019 03:56:27 PM,41.919266205,-87.678445911,"(41.919266205, -87.678445911)"
11711948,JC292987,2019-06-05 09:35:00,084XX S DR MARTIN LUTHER KING JR DR,1365,CRIMINAL TRESPASS,TO RESIDENCE,RESIDENCE-GARAGE,True,False,632,6.0,6.0,44.0,26,1180386.0,1849107.0,2019,06/30/2019 03:56:27 PM,41.74120993,-87.614655086,"(41.74120993, -87.614655086)"
11698986,JC277402,2019-05-24 22:44:00,066XX S SEELEY AVE,0495,BATTERY,AGGRAVATED OF A SENIOR CITIZEN,RESIDENCE,True,True,726,7.0,16.0,67.0,04B,1163838.0,1860686.0,2019,06/30/2019 03:56:27 PM,41.773347601,-87.67496128299999,"(41.773347601, -87.674961283)"
11712183,JC293250,2019-02-06 15:00:00,008XX E 81ST ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,631,6.0,8.0,44.0,11,1183408.0,1851477.0,2019,06/30/2019 03:56:27 PM,41.747643677,-87.603509135,"(41.747643677, -87.603509135)"
11698611,JC276964,2019-05-24 15:24:00,008XX N MASSASOIT AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,True,1511,15.0,29.0,25.0,08B,1137874.0,1905068.0,2019,06/30/2019 03:56:27 PM,41.895644675,-87.769072114,"(41.895644675, -87.769072114)"
11712228,JC293479,2019-06-05 15:00:00,083XX S ELLIS AVE,0630,BURGLARY,ATTEMPT FORCIBLE ENTRY,RESIDENCE,False,False,632,6.0,8.0,44.0,05,1184340.0,1849824.0,2019,06/30/2019 03:56:27 PM,41.743085926999996,-87.600145655,"(41.743085927, -87.600145655)"
11712396,JC293883,2019-06-05 19:27:00,122XX S GREEN ST,1822,NARCOTICS,MANU/DEL:CANNABIS OVER 10 GMS,STREET,True,False,524,5.0,34.0,53.0,18,1172878.0,1823613.0,2019,06/30/2019 03:56:27 PM,41.671419359,-87.642912709,"(41.671419359, -87.642912709)"
11712512,JC293551,2019-06-05 08:40:00,011XX S MICHIGAN AVE,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,False,False,123,1.0,4.0,32.0,05,1177422.0,1895476.0,2019,06/30/2019 03:56:27 PM,41.868518128000005,-87.624113021,"(41.868518128, -87.624113021)"
11699052,JC277388,2019-05-24 21:56:00,038XX W MAYPOLE AVE,141A,WEAPONS VIOLATION,UNLAWFUL USE HANDGUN,STREET,True,False,1122,11.0,28.0,26.0,15,1150795.0,1900941.0,2019,06/30/2019 03:56:27 PM,41.884076765,-87.721723807,"(41.884076765, -87.721723807)"
11713001,JC294504,2019-05-30 14:00:00,051XX S MICHIGAN AVE,0810,THEFT,OVER $500,APARTMENT,False,False,225,2.0,3.0,40.0,06,1178031.0,1870873.0,2019,06/30/2019 03:56:27 PM,41.800991803,-87.622624586,"(41.800991803, -87.622624586)"
11701618,JC280668,2019-05-24 14:42:00,032XX W MAYPOLE AVE,0810,THEFT,OVER $500,OTHER,False,False,1123,11.0,28.0,27.0,06,1154763.0,1900799.0,2019,06/30/2019 03:56:27 PM,41.883608576,-87.707156605,"(41.883608576, -87.707156605)"
